num_steps,num_updates,epsilon,loss,success_rate,violation_rate,mean_return,mean_steps,curriculum_stage,sps
810000,200001,0.23050000000000004,0.0020411901641637087,0.948,0.05,0.898,5.948,0,93.88059057732207
820000,202501,0.22100000000000009,0.0018800431862473488,0.936,0.06,0.876,6.322,0,93.83739197345457
830000,205001,0.21150000000000002,0.001842322526499629,0.966,0.026,0.94,6.546,0,93.76416355507732
840000,207501,0.20200000000000007,0.001956700813025236,0.962,0.038,0.924,5.896,0,93.69415068576274
850000,210001,0.1925,0.0018021987052634358,0.954,0.044,0.91,6.088,0,93.64471223499545
860000,212501,0.18300000000000005,0.0016063835937529802,0.958,0.036,0.922,5.888,0,93.6016893593801
870000,215001,0.1735,0.0016278482507914305,0.956,0.042,0.914,5.632,0,93.47242794469496
880000,217501,0.16400000000000003,0.001715014805085957,0.946,0.052,0.894,5.838,0,93.40803573161845
890000,220001,0.15450000000000008,0.0015483145834878087,0.962,0.032,0.93,6.16,0,93.32363686992493
900000,222501,0.14500000000000002,0.0013553244061768055,0.966,0.032,0.934,5.854,0,93.26061756434596
910000,225001,0.13550000000000006,0.0015305854612961411,0.972,0.026,0.946,5.518,0,93.21293019629665
920000,227501,0.126,0.002079334110021591,0.95,0.046,0.904,4.986,0,93.17156927640998
930000,230001,0.11650000000000005,0.001134000951424241,0.98,0.016,0.964,5.18,0,93.09766905256785
940000,232501,0.1070000000000001,0.0012904643081128597,0.968,0.028,0.94,5.212,0,93.0182680364981
950000,235001,0.09750000000000003,0.001305167330428958,0.966,0.028,0.938,6.414,0,92.97987268430833
960000,237501,0.08800000000000008,0.0017743080388754606,0.976,0.022,0.954,5.238,0,92.92405554287463
970000,240001,0.07850000000000001,0.0014076661318540573,0.984,0.014,0.97,5.174,0,92.86490464914151
980000,242501,0.06900000000000006,0.0013990576844662428,0.984,0.012,0.972,5.436,0,92.82131317092951
990000,245001,0.0595,0.0014271789696067572,0.976,0.02,0.956,4.966,0,92.78408719549562
1000000,247501,0.050000000000000044,0.001618667272850871,0.966,0.022,0.944,5.862,0,92.69830875363942
1010000,250001,0.050000000000000044,0.0017195588443428278,0.968,0.01,0.958,6.072,0,92.6531148933697
1020000,252501,0.050000000000000044,0.001140531967394054,0.968,0.024,0.944,5.192,0,92.60246253064497
1030000,255001,0.050000000000000044,0.0013504493981599808,0.972,0.018,0.954,5.67,0,92.54584388599038
1040000,257501,0.050000000000000044,0.0012917874846607447,0.992,0.004,0.988,4.412,0,92.51983007920836
1050000,260001,0.050000000000000044,0.001535859890282154,0.98,0.012,0.968,5.134,1,92.44186847521378
1060000,262501,0.050000000000000044,0.004631157033145428,0.894,0.086,0.808,8.262,1,92.41930046515094
1070000,265001,0.050000000000000044,0.0018716356717050076,0.902,0.082,0.82,6.83,1,92.4039818160282
1080000,267501,0.050000000000000044,0.0038008778356015682,0.94,0.044,0.896,6.924,1,92.35799741571554
1090000,270001,0.050000000000000044,0.011359011754393578,0.934,0.044,0.89,6.628,1,92.32966920971953
1100000,272501,0.050000000000000044,0.001957970205694437,0.948,0.044,0.904,5.952,1,92.2891597376252
1110000,275001,0.050000000000000044,0.009569898247718811,0.938,0.056,0.882,5.566,1,92.24885426601128
1120000,277501,0.050000000000000044,0.001896894071251154,0.942,0.044,0.898,5.38,1,92.21094363542001
1130000,280001,0.050000000000000044,0.0031954708974808455,0.958,0.038,0.92,4.802,1,92.1822418584932
1140000,282501,0.050000000000000044,0.003404849674552679,0.952,0.04,0.912,5.376,1,92.15197327882323
1150000,285001,0.050000000000000044,0.0019053973956033587,0.944,0.044,0.9,5.572,1,92.12903980557691
1160000,287501,0.050000000000000044,0.012228425592184067,0.938,0.058,0.88,4.664,1,92.09184273640453
1170000,290001,0.050000000000000044,0.011086655780673027,0.954,0.036,0.918,5.986,1,92.05887579031312
1180000,292501,0.050000000000000044,0.001981982495635748,0.936,0.046,0.89,5.89,1,92.02413151339154
1190000,295001,0.050000000000000044,0.009707710705697536,0.958,0.032,0.926,5.544,1,91.9910302349673
1200000,297501,0.050000000000000044,0.0038076434284448624,0.962,0.032,0.93,5.092,1,91.96793987597685
1210000,300001,0.050000000000000044,0.009523484855890274,0.946,0.044,0.902,5.422,1,91.94859045821943
1220000,302501,0.050000000000000044,0.009187002666294575,0.962,0.036,0.926,4.4,1,91.92140090059111
1230000,305001,0.050000000000000044,0.002138188574463129,0.964,0.032,0.932,4.97,1,91.86782338108522
1240000,307501,0.050000000000000044,0.01116528082638979,0.97,0.024,0.946,4.736,1,91.82072566896196
1250000,310001,0.050000000000000044,0.0054694488644599915,0.964,0.028,0.936,5.326,1,91.79671484738066
1260000,312501,0.050000000000000044,0.00976046547293663,0.944,0.048,0.896,6.044,1,91.77003333350795
1270000,315001,0.050000000000000044,0.012899190187454224,0.958,0.032,0.926,5.4,1,91.72983483237019
1280000,317501,0.050000000000000044,0.002019723644480109,0.956,0.032,0.924,5.666,1,91.7083378868667
1290000,320001,0.050000000000000044,0.010186854749917984,0.966,0.026,0.94,5.202,1,91.69230398098595
1300000,322501,0.050000000000000044,0.025563575327396393,0.944,0.05,0.894,4.752,1,91.65927518850278
1310000,325001,0.050000000000000044,0.0033309180289506912,0.956,0.042,0.914,4.828,1,91.62847578880172
1320000,327501,0.050000000000000044,0.003679129295051098,0.962,0.036,0.926,4.702,1,91.61202050087664
1330000,330001,0.050000000000000044,0.0024292171001434326,0.964,0.036,0.928,5.048,1,91.57502983405276
1340000,332501,0.050000000000000044,0.016355713829398155,0.96,0.034,0.926,5.22,1,91.55958032227689
1350000,335001,0.050000000000000044,0.0018664199160411954,0.976,0.022,0.954,5.41,1,91.52409423396693
1360000,337501,0.050000000000000044,0.011454467661678791,0.952,0.038,0.914,5.644,1,91.49029810771893
1370000,340001,0.050000000000000044,0.011087926104664803,0.964,0.026,0.938,5.308,1,91.45954572301927
1380000,342501,0.050000000000000044,0.018785957247018814,0.954,0.04,0.914,4.904,1,91.43835429828314
1390000,345001,0.050000000000000044,0.0034593120217323303,0.962,0.024,0.938,5.492,1,91.41847101843827
1400000,347501,0.050000000000000044,0.003834263188764453,0.956,0.04,0.916,5.112,1,91.3900516054328
1410000,350001,0.050000000000000044,0.0023160921409726143,0.966,0.032,0.934,4.548,1,91.36815204883325
1420000,352501,0.050000000000000044,0.003909241408109665,0.95,0.042,0.908,6.228,1,91.35225998950115
1430000,355001,0.050000000000000044,0.0019388347864151,0.962,0.026,0.936,5.572,1,91.33188267353836
1440000,357501,0.050000000000000044,0.001803103368729353,0.968,0.024,0.944,5.138,1,91.30282736641132
1450000,360001,0.050000000000000044,0.018127918243408203,0.972,0.022,0.95,5.144,1,91.25484844515972
1460000,362501,0.050000000000000044,0.01880592852830887,0.958,0.038,0.92,5.49,1,91.24080511917725
1470000,365001,0.050000000000000044,0.010769698768854141,0.956,0.032,0.924,5.864,1,91.22636274357049
1480000,367501,0.050000000000000044,0.02023959904909134,0.954,0.038,0.916,5.416,1,91.19411018931714
1490000,370001,0.050000000000000044,0.0018257091287523508,0.954,0.042,0.912,5.508,1,91.18058743065957
1500000,372501,0.050000000000000044,0.018150974065065384,0.964,0.024,0.94,5.82,1,91.15117748943943
1510000,375001,0.050000000000000044,0.009981052950024605,0.962,0.03,0.932,4.946,1,91.12766381994281
1520000,377501,0.050000000000000044,0.011025280691683292,0.944,0.042,0.902,6.088,1,91.10290696543134
1530000,380001,0.050000000000000044,0.0028907887171953917,0.968,0.022,0.946,5.584,1,91.08407273944445
1540000,382501,0.050000000000000044,0.006933742202818394,0.954,0.038,0.916,5.38,1,91.06389092938059
1550000,385001,0.050000000000000044,0.0026171565987169743,0.956,0.038,0.918,5.14,1,90.99499583379577
1560000,387501,0.050000000000000044,0.011004652827978134,0.95,0.046,0.904,5.004,1,90.92473810327662
1570000,390001,0.050000000000000044,0.0025949187111109495,0.966,0.028,0.938,5.338,1,90.87173684187849
1580000,392501,0.050000000000000044,0.0021925552282482386,0.962,0.03,0.932,5.114,1,90.80541011597778
1590000,395001,0.050000000000000044,0.002782409079372883,0.95,0.04,0.91,5.428,1,90.72258979206339
1600000,397501,0.050000000000000044,0.009116996079683304,0.956,0.032,0.924,5.834,1,90.66903334854898
1610000,400001,0.050000000000000044,0.0028549698181450367,0.968,0.028,0.94,4.174,1,90.61879523963528
1620000,402501,0.050000000000000044,0.0025100833736360073,0.954,0.044,0.91,4.328,1,90.56971338755754
1630000,405001,0.050000000000000044,0.0025139967910945415,0.964,0.034,0.93,4.296,1,90.49252697623085
1640000,407501,0.050000000000000044,0.0025984933599829674,0.972,0.016,0.956,5.25,1,90.42850805458356
1650000,410001,0.050000000000000044,0.0017475388012826443,0.976,0.024,0.952,4.846,1,90.38190762844201
1660000,412501,0.050000000000000044,0.0016458480386063457,0.964,0.032,0.932,5.078,1,90.33593078104265
1670000,415001,0.050000000000000044,0.002951409202069044,0.946,0.04,0.906,5.844,1,90.29776175051605
1680000,417501,0.050000000000000044,0.011846978217363358,0.958,0.032,0.926,5.182,1,90.25267614845342
1690000,420001,0.050000000000000044,0.004441102966666222,0.958,0.032,0.926,5.79,1,90.20518837866676
1700000,422501,0.050000000000000044,0.001703529735095799,0.966,0.03,0.936,4.42,1,90.13303976230625
1710000,425001,0.050000000000000044,0.0026141097769141197,0.968,0.024,0.944,5.578,1,90.08706963040575
1720000,427501,0.050000000000000044,0.0022407707292586565,0.974,0.016,0.958,5.426,1,90.04320229108897
1730000,430001,0.050000000000000044,0.011241580359637737,0.954,0.032,0.922,5.256,1,90.00015015818727
1740000,432501,0.050000000000000044,0.0030894693918526173,0.952,0.038,0.914,5.56,1,89.93913188441589
1750000,435001,0.050000000000000044,0.003131636418402195,0.966,0.026,0.94,5.388,1,89.8802709091393
1760000,437501,0.050000000000000044,0.0022872185800224543,0.962,0.03,0.932,4.93,1,89.83667334815887
1770000,440001,0.050000000000000044,0.0025961375795304775,0.962,0.032,0.93,4.944,2,89.79050079971526
1780000,442501,0.050000000000000044,0.008143282495439053,0.878,0.098,0.78,11.536,2,89.76109010579827
1790000,445001,0.050000000000000044,0.012335320934653282,0.844,0.132,0.712,10.878,2,89.75243505652637
1800000,447501,0.050000000000000044,0.004174134228378534,0.858,0.11,0.748,11.91,2,89.75152392509226
1810000,450001,0.050000000000000044,0.0030831845942884684,0.844,0.11,0.734,13.852,2,89.74811254547534
1820000,452501,0.050000000000000044,0.0021319659426808357,0.876,0.088,0.788,12.404,2,89.73261374789892
1830000,455001,0.050000000000000044,0.007106327917426825,0.874,0.1,0.774,11.874,2,89.73815753999914
1840000,457501,0.050000000000000044,0.0023041849490255117,0.866,0.108,0.758,12.0,2,89.68922134898799
1850000,460001,0.050000000000000044,0.003317090217024088,0.866,0.09,0.776,12.966,2,89.66470322236366
1860000,462501,0.050000000000000044,0.029675886034965515,0.868,0.084,0.784,14.302,2,89.66732676289739
1870000,465001,0.050000000000000044,0.003299161558970809,0.898,0.086,0.812,11.158,2,89.66647364434996
1880000,467501,0.050000000000000044,0.0023684296756982803,0.88,0.078,0.802,12.562,2,89.64555549935557
1890000,470001,0.050000000000000044,0.011238355189561844,0.88,0.092,0.788,11.914,2,89.62141045463272
1900000,472501,0.050000000000000044,0.005111435893923044,0.89,0.096,0.794,11.336,2,89.6170324837153
1910000,475001,0.050000000000000044,0.0038707591593265533,0.874,0.1,0.774,13.226,2,89.598108911519
1920000,477501,0.050000000000000044,0.00406285934150219,0.868,0.11,0.758,11.644,2,89.58033035156623
1930000,480001,0.050000000000000044,0.010026175528764725,0.906,0.066,0.84,13.488,2,89.55987719034137
1940000,482501,0.050000000000000044,0.004386102315038443,0.858,0.108,0.75,12.672,2,89.53959858595354
1950000,485001,0.050000000000000044,0.0036735478788614273,0.878,0.084,0.794,13.232,2,89.53463992261922
1960000,487501,0.050000000000000044,0.01022518239915371,0.88,0.084,0.796,11.896,2,89.52552574153584
1970000,490001,0.050000000000000044,0.009723301976919174,0.892,0.078,0.814,12.316,2,89.51695872687462
1980000,492501,0.050000000000000044,0.0027283839881420135,0.852,0.104,0.748,12.744,2,89.49808220948667
1990000,495001,0.050000000000000044,0.0037169824354350567,0.894,0.084,0.81,12.084,2,89.48673037649701
2000000,497501,0.050000000000000044,0.004429911263287067,0.87,0.106,0.764,12.34,2,89.48525411154094
2010000,500001,0.050000000000000044,0.0038875783793628216,0.874,0.098,0.776,11.48,2,89.47714971293503
2020000,502501,0.050000000000000044,0.0105229951441288,0.892,0.086,0.806,11.926,2,89.4661146586647
2030000,505001,0.050000000000000044,0.00534842349588871,0.896,0.09,0.806,11.676,2,89.45903545150897
2040000,507501,0.050000000000000044,0.01383214071393013,0.894,0.076,0.818,11.478,2,89.45264788664491
2050000,510001,0.050000000000000044,0.0026482718531042337,0.876,0.084,0.792,12.54,2,89.45014217210597
2060000,512501,0.050000000000000044,0.010184063576161861,0.898,0.074,0.824,11.526,2,89.43594704524448
2070000,515001,0.050000000000000044,0.0033135912381112576,0.87,0.102,0.768,12.368,2,89.42264166187262
2080000,517501,0.050000000000000044,0.00283168931491673,0.892,0.076,0.816,12.152,2,89.4122757577242
2090000,520001,0.050000000000000044,0.012824180535972118,0.868,0.1,0.768,12.042,2,89.39595642080717
2100000,522501,0.050000000000000044,0.0034710802137851715,0.902,0.066,0.836,12.17,2,89.39185565536908
2110000,525001,0.050000000000000044,0.01114611979573965,0.898,0.09,0.808,10.64,2,89.38660155447403
2120000,527501,0.050000000000000044,0.0023256416898220778,0.884,0.08,0.804,12.642,2,89.36396077786462
2130000,530001,0.050000000000000044,0.0021064558532088995,0.898,0.08,0.818,12.628,2,89.3578932287424
2140000,532501,0.050000000000000044,0.005939151160418987,0.876,0.094,0.782,12.608,2,89.35352249229351
2150000,535001,0.050000000000000044,0.005679047666490078,0.89,0.088,0.802,11.834,2,89.33358427363818
2160000,537501,0.050000000000000044,0.0025195907801389694,0.864,0.106,0.758,12.53,2,89.33930095751613
2170000,540001,0.050000000000000044,0.020511506125330925,0.864,0.11,0.754,12.862,2,89.33458163539287
2180000,542501,0.050000000000000044,0.003523560706526041,0.872,0.094,0.778,13.27,2,89.3349873616286
2190000,545001,0.050000000000000044,0.0076780663803219795,0.9,0.064,0.836,12.874,2,89.33612316440153
2200000,547501,0.050000000000000044,0.0017383401282131672,0.872,0.086,0.786,12.95,2,89.3303761759973
2210000,550001,0.050000000000000044,0.004659421741962433,0.888,0.078,0.81,12.944,2,89.33356609171605
2220000,552501,0.050000000000000044,0.002383599989116192,0.852,0.104,0.748,12.86,2,89.32737875658175
2230000,555001,0.050000000000000044,0.016807451844215393,0.88,0.082,0.798,12.35,2,89.31288977008191
2240000,557501,0.050000000000000044,0.012093622237443924,0.866,0.116,0.75,11.406,2,89.319553000217
2250000,560001,0.050000000000000044,0.0018800569232553244,0.87,0.098,0.772,11.918,2,89.30496505823756
2260000,562501,0.050000000000000044,0.009126990102231503,0.872,0.108,0.764,12.354,2,89.30175084321638
2270000,565001,0.050000000000000044,0.010764631442725658,0.878,0.094,0.784,12.094,2,89.30020659265772
2280000,567501,0.050000000000000044,0.002888042014092207,0.866,0.106,0.76,12.466,2,89.29483640933914
2290000,570001,0.050000000000000044,0.012613289058208466,0.876,0.09,0.786,13.486,2,89.29129834078762
2300000,572501,0.050000000000000044,0.0018714687321335077,0.892,0.08,0.812,12.532,2,89.28876915554673
2310000,575001,0.050000000000000044,0.0036109802313148975,0.878,0.086,0.792,12.54,2,89.28485725748561
2320000,577501,0.050000000000000044,0.0021983524784445763,0.876,0.092,0.784,11.958,2,89.28236308473801
2330000,580001,0.050000000000000044,0.0035153005737811327,0.912,0.062,0.85,11.994,2,89.27590425763624
2340000,582501,0.050000000000000044,0.006301964167505503,0.88,0.096,0.784,11.824,2,89.26967635162976
2350000,585001,0.050000000000000044,0.003824440063908696,0.87,0.108,0.762,11.856,2,89.26915249109834
2360000,587501,0.050000000000000044,0.004580022767186165,0.872,0.092,0.78,12.208,2,89.25732052692828
2370000,590001,0.050000000000000044,0.004103354178369045,0.864,0.1,0.764,11.978,2,89.25874363781139
2380000,592501,0.050000000000000044,0.004297197796404362,0.88,0.092,0.788,11.474,2,89.24540463576754
2390000,595001,0.050000000000000044,0.006134523078799248,0.89,0.078,0.812,12.076,2,89.24205285028927
2400000,597501,0.050000000000000044,0.00223475880920887,0.888,0.082,0.806,11.514,2,89.24551744632784
2410000,600001,0.050000000000000044,0.010067996568977833,0.9,0.084,0.816,11.526,2,89.23947817842463
2420000,602501,0.050000000000000044,0.004947725683450699,0.906,0.06,0.846,12.436,2,89.2457359737852
2430000,605001,0.050000000000000044,0.0024024397134780884,0.878,0.086,0.792,12.266,2,89.2431793680215
2440000,607501,0.050000000000000044,0.002449128543958068,0.902,0.074,0.828,11.408,2,89.24360017344928
2450000,610001,0.050000000000000044,0.0031435952987521887,0.872,0.104,0.768,11.124,2,89.24693140821539
2460000,612501,0.050000000000000044,0.010980326682329178,0.884,0.094,0.79,10.9,2,89.2491911603683
2470000,615001,0.050000000000000044,0.004320275038480759,0.88,0.096,0.784,11.316,2,89.2486815615146
2480000,617501,0.050000000000000044,0.0036958211567252874,0.902,0.074,0.828,11.26,2,89.24410108942422
2490000,620001,0.050000000000000044,0.004355394747108221,0.878,0.098,0.78,11.216,2,89.2384533049671
2500000,622501,0.050000000000000044,0.004965765867382288,0.882,0.096,0.786,10.832,2,89.23594405151606
2510000,625001,0.050000000000000044,0.0018470694776624441,0.89,0.076,0.814,11.808,2,89.23688907674284
2520000,627501,0.050000000000000044,0.003062587231397629,0.892,0.088,0.804,11.178,2,89.24215827428219
2530000,630001,0.050000000000000044,0.010965683497488499,0.906,0.072,0.834,10.942,2,89.24459963807263
2540000,632501,0.050000000000000044,0.0027349384035915136,0.89,0.074,0.816,12.106,2,89.25286126128336
2550000,635001,0.050000000000000044,0.0026120240800082684,0.872,0.098,0.774,10.964,2,89.252275834574
2560000,637501,0.050000000000000044,0.010692732408642769,0.922,0.056,0.866,11.696,2,89.25594149952228
2570000,640001,0.050000000000000044,0.0032842173241078854,0.88,0.104,0.776,11.506,2,89.26275303636079
2580000,642501,0.050000000000000044,0.010925035923719406,0.888,0.086,0.802,10.462,2,89.2641073422725
2590000,645001,0.050000000000000044,0.010386738926172256,0.872,0.104,0.768,10.726,2,89.26884411181805
2600000,647501,0.050000000000000044,0.007943657226860523,0.88,0.096,0.784,12.496,2,89.27369230870701
2610000,650001,0.050000000000000044,0.003463390748947859,0.902,0.07,0.832,11.498,2,89.27609419941547
2620000,652501,0.050000000000000044,0.005251981783658266,0.912,0.064,0.848,11.366,2,89.28182176863093
2630000,655001,0.050000000000000044,0.004311784636229277,0.904,0.078,0.826,10.008,2,89.27717297999011
2640000,657501,0.050000000000000044,0.0023014589678496122,0.902,0.08,0.822,10.804,2,89.27512749276664
2650000,660001,0.050000000000000044,0.004614115692675114,0.904,0.072,0.832,11.63,2,89.2697491244668
2660000,662501,0.050000000000000044,0.0033114603720605373,0.9,0.072,0.828,11.1,2,89.26402235053024
2670000,665001,0.050000000000000044,0.005051033571362495,0.894,0.08,0.814,11.668,2,89.26009924044136
2680000,667501,0.050000000000000044,0.011105362325906754,0.898,0.082,0.816,10.338,2,89.26166343020171
2690000,670001,0.050000000000000044,0.006305662449449301,0.894,0.08,0.814,12.15,2,89.25968166017825
2700000,672501,0.050000000000000044,0.0022516821045428514,0.9,0.08,0.82,11.83,2,89.2601290453913
2710000,675001,0.050000000000000044,0.0033116131089627743,0.878,0.1,0.778,10.558,2,89.25754765886698
2720000,677501,0.050000000000000044,0.006409799214452505,0.886,0.09,0.796,10.432,2,89.26606303976557
2730000,680001,0.050000000000000044,0.002500488655641675,0.928,0.06,0.868,9.232,2,89.27020713070699
2740000,682501,0.050000000000000044,0.009781365282833576,0.904,0.074,0.83,10.41,2,89.27923450865131
2750000,685001,0.050000000000000044,0.01652640849351883,0.886,0.086,0.8,11.83,2,89.27654548265647
2760000,687501,0.050000000000000044,0.0027422455605119467,0.882,0.096,0.786,11.384,2,89.27417365947915
2770000,690001,0.050000000000000044,0.0023957982193678617,0.88,0.094,0.786,10.406,2,89.2778730187631
