adr,arps,avg_goal_success,entropy,grad_norm,num_steps,num_steps_per_episode_mean,num_steps_per_episode_std,policy_loss,remaining,return_per_episode_mean,return_per_episode_std,sps,success_per_episode_mean,success_per_episode_std,value,value_loss,violation_per_episode_mean,violation_per_episode_std
-0.08004269148007737,-0.041131538999199725,"{((frozenset({a}), frozenset({j})),) x 0: 0.7142857142857143, ((frozenset({j}), frozenset({i})),) x 0: 0.6666666666666666, ((frozenset({i}), frozenset({l})),) x 0: 0.2, ((frozenset({i}), frozenset({e})),) x 0: 0.45, ((frozenset({h}), frozenset({k})),) x 0: 1.0, ((frozenset({e}), frozenset({i})),) x 0: 0.5, ((frozenset({h}), frozenset({l})),) x 0: 0.5, ((frozenset({e}), frozenset({j})),) x 0: 0.3684210526315789, ((frozenset({g}), frozenset({j})),) x 0: 0.45, ((frozenset({b}), frozenset({e})),) x 0: 0.0, ((frozenset({g}), frozenset({k})),) x 0: 0.23076923076923078, ((frozenset({d}), frozenset({h})),) x 0: 0.0, ((frozenset({f}), frozenset({d})),) x 0: 0.3333333333333333, ((frozenset({e}), frozenset({d})),) x 0: 1.0, ((frozenset({j}), frozenset({g})),) x 0: 1.0, ((frozenset({i}), frozenset({h})),) x 0: 0.0, ((frozenset({c}), frozenset({i})),) x 0: 0.0, ((frozenset({l}), frozenset({k})),) x 0: 0.0, ((frozenset({d}), frozenset({l})),) x 0: 1.0, ((frozenset({a}), frozenset({c})),) x 0: 1.0, ((frozenset({k}), frozenset({d})),) x 0: 1.0, ((frozenset({k}), frozenset({j})),) x 0: 0.0, ((frozenset({k}), frozenset({b})),) x 0: 0.0, ((frozenset({h}), frozenset({d})),) x 0: 1.0}",1.37161523103714,0.2278306059679795,10240,16.246153846153845,17.334741256732674,-0.03567473916336894,11:26:05,-0.13846153846153847,0.9747097883973636,121.21225528167021,0.4153846153846154,0.49278822701682967,-0.09493365744128823,0.18601972050964832,0.5538461538461539,0.497092136043185
0.007190975683896042,-0.014070478180772493,"{((frozenset({b}), frozenset({i})),) x 0: 0.0, ((frozenset({d}), frozenset({g})),) x 0: 0.2, ((frozenset({a}), frozenset({h})),) x 0: 0.5, ((frozenset({e}), frozenset({f})),) x 0: 0.56, ((frozenset({h}), frozenset({i})),) x 0: 0.4642857142857143, ((frozenset({f}), frozenset({d})),) x 0: 0.5, ((frozenset({i}), frozenset({l})),) x 0: 1.0, ((frozenset({k}), frozenset({b})),) x 0: 1.0, ((frozenset({g}), frozenset({l})),) x 0: 0.5, ((frozenset({f}), frozenset({k})),) x 0: 0.5, ((frozenset({e}), frozenset({l})),) x 0: 1.0, ((frozenset({i}), frozenset({d})),) x 0: 0.375, ((frozenset({a}), frozenset({f})),) x 0: 0.5, ((frozenset({k}), frozenset({g})),) x 0: 1.0, ((frozenset({c}), frozenset({l})),) x 0: 0.0, ((frozenset({c}), frozenset({i})),) x 0: 0.0, ((frozenset({h}), frozenset({f})),) x 0: 1.0}",1.3384708315134048,0.4057657432843107,20480,17.714285714285715,19.276904305822715,-0.0639659387525171,13:15:44,-0.01680672268907563,0.9871714390311539,104.29516236500686,0.4789915966386555,0.4995584520235916,-0.04535861546173692,0.18788249976933002,0.4957983193277311,0.49998234556784926
0.203993081348322,0.09958146464444262,"{((frozenset({l}), frozenset({e})),) x 0: 0.7, ((frozenset({g}), frozenset({b})),) x 0: 0.9, ((frozenset({i}), frozenset({b})),) x 0: 0.2, ((frozenset({k}), frozenset({i})),) x 0: 0.75, ((frozenset({e}), frozenset({i})),) x 0: 0.6818181818181818, ((frozenset({a}), frozenset({h})),) x 0: 0.5, ((frozenset({f}), frozenset({k})),) x 0: 0.625, ((frozenset({j}), frozenset({c})),) x 0: 0.0, ((frozenset({c}), frozenset({j})),) x 0: 0.6153846153846154, ((frozenset({k}), frozenset({c})),) x 0: 0.4, ((frozenset({b}), frozenset({e})),) x 0: 1.0, ((frozenset({k}), frozenset({d})),) x 0: 1.0, ((frozenset({e}), frozenset({f})),) x 0: 1.0, ((frozenset({h}), frozenset({g})),) x 0: 0.0, ((frozenset({c}), frozenset({i})),) x 0: 0.5, ((frozenset({h}), frozenset({a})),) x 0: 1.0, ((frozenset({e}), frozenset({b})),) x 0: 1.0, ((frozenset({j}), frozenset({g})),) x 0: 1.0, ((frozenset({d}), frozenset({b})),) x 0: 1.0, ((frozenset({h}), frozenset({i})),) x 0: 1.0, ((frozenset({c}), frozenset({d})),) x 0: 0.0, ((frozenset({b}), frozenset({i})),) x 0: 0.0, ((frozenset({c}), frozenset({l})),) x 0: 0.0, ((frozenset({i}), frozenset({d})),) x 0: 1.0, ((frozenset({f}), frozenset({g})),) x 0: 1.0, ((frozenset({f}), frozenset({l})),) x 0: 1.0, ((frozenset({h}), frozenset({c})),) x 0: 1.0, ((frozenset({k}), frozenset({j})),) x 0: 1.0}",1.2566484808921814,0.6122275971320978,30720,16.522935779816514,16.17654680735523,-0.1206639208830893,15:06:18,0.3302752293577982,0.9390122261962558,91.38335227327129,0.6605504587155964,0.47352249176381433,0.06364825693890452,0.17809307388961315,0.3302752293577982,0.4703121327697723
-0.04944628278533277,-0.02418455981516886,"{((frozenset({j}), frozenset({c})),) x 0: 0.5, ((frozenset({c}), frozenset({d})),) x 0: 1.0, ((frozenset({a}), frozenset({h})),) x 0: 0.2857142857142857, ((frozenset({i}), frozenset({e})),) x 0: 0.25806451612903225, ((frozenset({d}), frozenset({f})),) x 0: 0.42105263157894735, ((frozenset({e}), frozenset({i})),) x 0: 0.625, ((frozenset({c}), frozenset({l})),) x 0: 1.0, ((frozenset({b}), frozenset({i})),) x 0: 1.0}",1.2248574197292328,0.3633939576968092,40960,17.418181818181818,18.43040068532118,0.0005157477571628988,12:00:19,-0.02727272727272727,0.9766276941048531,114.73968875386873,0.4636363636363636,0.49867593279645367,0.03117197030223906,0.1767293307930231,0.4909090909090909,0.499917348540637
-0.16746178777296075,-0.0518364546880381,"{((frozenset({i}), frozenset({e})),) x 0: 0.25, ((frozenset({k}), frozenset({c})),) x 0: 0.25, ((frozenset({c}), frozenset({j})),) x 0: 0.2631578947368421, ((frozenset({l}), frozenset({e})),) x 0: 0.3333333333333333, ((frozenset({g}), frozenset({i})),) x 0: 0.35714285714285715, ((frozenset({l}), frozenset({b})),) x 0: 1.0, ((frozenset({f}), frozenset({k})),) x 0: 0.42105263157894735, ((frozenset({e}), frozenset({g})),) x 0: 0.35, ((frozenset({d}), frozenset({b})),) x 0: 0.5, ((frozenset({j}), frozenset({i})),) x 0: 0.0, ((frozenset({l}), frozenset({c})),) x 0: 0.07692307692307693, ((frozenset({f}), frozenset({l})),) x 0: 0.0}",1.166710153222084,0.5015722500705706,51200,16.491525423728813,15.299133554015107,0.11639727465808392,11:40:26,-0.3220338983050847,0.9377339792286816,117.7553045878611,0.3305084745762712,0.4703962402162005,-0.026671217754483223,0.205956207588315,0.652542372881356,0.47616260297898794
0.03507739847370125,0.02211353739438014,"{((frozenset({l}), frozenset({e})),) x 0: 0.0, ((frozenset({k}), frozenset({g})),) x 0: 0.5483870967741935, ((frozenset({d}), frozenset({f})),) x 0: 0.3333333333333333, ((frozenset({i}), frozenset({e})),) x 0: 0.875, ((frozenset({l}), frozenset({c})),) x 0: 1.0, ((frozenset({c}), frozenset({j})),) x 0: 0.5, ((frozenset({b}), frozenset({e})),) x 0: 0.6666666666666666, ((frozenset({j}), frozenset({c})),) x 0: 0.3125, ((frozenset({f}), frozenset({l})),) x 0: 0.0, ((frozenset({g}), frozenset({h})),) x 0: 1.0, ((frozenset({g}), frozenset({i})),) x 0: 0.0}",1.0997248589992523,0.44729007803919596,61440,18.6,19.43717151140146,-0.02952934749191627,13:15:36,0.07272727272727272,0.978952045525222,103.45460925769717,0.5181818181818182,0.4996693121331379,0.033583110314793885,0.16754738055169582,0.44545454545454544,0.4970158884667871
-0.038453049966536236,0.016012276483671716,"{((frozenset({k}), frozenset({b})),) x 0: 1.0, ((frozenset({d}), frozenset({g})),) x 0: 0.4, ((frozenset({d}), frozenset({f})),) x 0: 0.3, ((frozenset({e}), frozenset({g})),) x 0: 0.25, ((frozenset({g}), frozenset({i})),) x 0: 0.6, ((frozenset({d}), frozenset({b})),) x 0: 0.5238095238095238, ((frozenset({b}), frozenset({e})),) x 0: 0.0}",1.1037184447050095,0.38026715489683005,71680,26.77777777777778,22.52241681656876,0.11430204845964909,13:31:08,-0.14814814814814814,0.9700593224969478,101.26277399539903,0.4074074074074074,0.49135182079339257,0.03845806105528027,0.1436864659190178,0.5555555555555556,0.4969039949999533
-0.026353177279985037,0.012118486838366724,"{((frozenset({d}), frozenset({e})),) x 0: 0.75, ((frozenset({l}), frozenset({b})),) x 0: 0.0, ((frozenset({f}), frozenset({i})),) x 0: 0.5, ((frozenset({e}), frozenset({k})),) x 0: 0.36585365853658536, ((frozenset({d}), frozenset({f})),) x 0: 0.875, ((frozenset({j}), frozenset({k})),) x 0: 0.25, ((frozenset({g}), frozenset({i})),) x 0: 0.3333333333333333, ((frozenset({d}), frozenset({b})),) x 0: 0.6666666666666666, ((frozenset({e}), frozenset({g})),) x 0: 0.5}",1.0656336545944214,0.37334985921079417,81920,22.710843373493976,21.529206903440052,-0.03214285099056724,11:28:36,-0.03614457831325301,0.9624990456265663,119.0349255426714,0.4457831325301205,0.49705183963219923,-0.0064343038538936526,0.13207065407186747,0.4819277108433735,0.49967328562235475
-0.17881176923111425,-0.03350214661307409,"{((frozenset({g}), frozenset({i})),) x 0: 0.5714285714285714, ((frozenset({e}), frozenset({k})),) x 0: 0.4, ((frozenset({a}), frozenset({k})),) x 0: 0.2857142857142857, ((frozenset({a}), frozenset({c})),) x 0: 1.0, ((frozenset({j}), frozenset({k})),) x 0: 0.3333333333333333, ((frozenset({c}), frozenset({j})),) x 0: 0.3076923076923077, ((frozenset({f}), frozenset({i})),) x 0: 1.0, ((frozenset({f}), frozenset({k})),) x 0: 0.5714285714285714, ((frozenset({h}), frozenset({l})),) x 0: 0.7, ((frozenset({c}), frozenset({d})),) x 0: 0.18181818181818182, ((frozenset({h}), frozenset({a})),) x 0: 0.25, ((frozenset({l}), frozenset({d})),) x 0: 0.14285714285714285, ((frozenset({j}), frozenset({c})),) x 0: 1.0, ((frozenset({b}), frozenset({j})),) x 0: 0.25, ((frozenset({k}), frozenset({i})),) x 0: 1.0}",1.014920324087143,0.46769749468404254,92160,20.207920792079207,20.682090033459914,0.04057535345782526,13:02:00,-0.21782178217821782,0.9502887564912338,104.59962759326552,0.36633663366336633,0.48180297269688876,-0.01083231515076477,0.14823578298091888,0.5841584158415841,0.492866473847669
0.04143299119023343,0.0271570486925537,"{((frozenset({i}), frozenset({j})),) x 0: 0.5, ((frozenset({e}), frozenset({k})),) x 0: 1.0, ((frozenset({b}), frozenset({j})),) x 0: 0.4, ((frozenset({h}), frozenset({a})),) x 0: 0.47368421052631576, ((frozenset({l}), frozenset({d})),) x 0: 1.0, ((frozenset({h}), frozenset({l})),) x 0: 0.44680851063829785, ((frozenset({c}), frozenset({d})),) x 0: 1.0, ((frozenset({a}), frozenset({k})),) x 0: 1.0, ((frozenset({c}), frozenset({j})),) x 0: 1.0, ((frozenset({i}), frozenset({e})),) x 0: 0.0}",1.0199187397956848,0.5851201094465536,102400,20.254716981132077,20.1611719676357,-0.1186649277806282,11:35:00,0.0,0.9809506363438459,117.44673598884295,0.4811320754716981,0.4996438745986928,-0.09976532403379679,0.17705658450722694,0.4811320754716981,0.4996438745986928
