num_steps,num_updates,epsilon,loss,success_rate,violation_rate,mean_return,mean_steps,curriculum_stage,sps
1600000,397501,0.050000000000000044,0.0023739696480333805,0.966,0.022,0.944,5.73,1,87.19103312712744
1610000,400001,0.050000000000000044,0.018247216939926147,0.976,0.018,0.958,5.584,1,87.1978358256562
1620000,402501,0.050000000000000044,0.011147243902087212,0.95,0.04,0.91,5.198,1,87.17910046596539
1630000,405001,0.050000000000000044,0.01048231776803732,0.954,0.032,0.922,5.312,1,87.14702124091023
1640000,407501,0.050000000000000044,0.007699565030634403,0.966,0.026,0.94,5.218,1,87.10153584707936
1650000,410001,0.050000000000000044,0.004022873938083649,0.97,0.024,0.946,4.818,1,87.04170978746468
1660000,412501,0.050000000000000044,0.00226004421710968,0.962,0.028,0.934,5.298,1,86.99337423483259
1670000,415001,0.050000000000000044,0.0016978491330519319,0.96,0.024,0.936,5.812,1,86.96651494766427
1680000,417501,0.050000000000000044,0.004149979911744595,0.968,0.024,0.944,5.79,1,86.91598086478601
1690000,420001,0.050000000000000044,0.010497983545064926,0.978,0.016,0.962,4.856,1,86.87759672502409
1700000,422501,0.050000000000000044,0.002339142607524991,0.982,0.018,0.964,4.618,1,86.83715420081725
1710000,425001,0.050000000000000044,0.005321526899933815,0.954,0.036,0.918,4.714,1,86.79166066403076
1720000,427501,0.050000000000000044,0.0037008654326200485,0.96,0.028,0.932,5.576,1,86.76326179780818
1730000,430001,0.050000000000000044,0.012929185293614864,0.978,0.02,0.958,5.34,1,86.70930683861268
1740000,432501,0.050000000000000044,0.0018369691679254174,0.972,0.02,0.952,5.728,1,86.66529776661791
1750000,435001,0.050000000000000044,0.011132718995213509,0.964,0.032,0.932,4.604,1,86.6292781958564
1760000,437501,0.050000000000000044,0.0028403543401509523,0.954,0.034,0.92,5.98,1,86.56781646000718
1770000,440001,0.050000000000000044,0.008544388227164745,0.96,0.03,0.93,5.58,1,86.5239614608792
1780000,442501,0.050000000000000044,0.002447876613587141,0.968,0.024,0.944,5.526,1,86.49729632046281
1790000,445001,0.050000000000000044,0.01359360758215189,0.944,0.042,0.902,5.56,1,86.46651770980954
1800000,447501,0.050000000000000044,0.0019532034639269114,0.976,0.012,0.964,6.33,2,86.43373126512809
1810000,450001,0.050000000000000044,0.0025457313749939203,0.874,0.088,0.786,13.47,2,86.39577219468605
1820000,452501,0.050000000000000044,0.00251180911436677,0.886,0.072,0.814,13.54,2,86.35279532107654
1830000,455001,0.050000000000000044,0.002195057924836874,0.884,0.088,0.796,12.564,2,86.31628338098204
1840000,457501,0.050000000000000044,0.0018713220488280058,0.862,0.094,0.768,12.3,2,86.27542523350823
1850000,460001,0.050000000000000044,0.021703438833355904,0.898,0.064,0.834,13.192,2,86.23145310084998
1860000,462501,0.050000000000000044,0.003938490524888039,0.864,0.086,0.778,13.868,2,86.19942589569864
1870000,465001,0.050000000000000044,0.0016176740173250437,0.846,0.122,0.724,12.732,2,86.16758292522431
1880000,467501,0.050000000000000044,0.0019241352565586567,0.882,0.094,0.788,12.266,2,86.13302068045594
1890000,470001,0.050000000000000044,0.002350399037823081,0.888,0.082,0.806,13.106,2,86.11663139432096
1900000,472501,0.050000000000000044,0.0022983199451118708,0.89,0.084,0.806,10.516,2,86.0833055301381
1910000,475001,0.050000000000000044,0.011423535645008087,0.888,0.08,0.808,11.918,2,86.03644151917328
1920000,477501,0.050000000000000044,0.0020217513665556908,0.876,0.092,0.784,12.826,2,85.99773974270752
1930000,480001,0.050000000000000044,0.00203957362100482,0.9,0.08,0.82,10.646,2,85.94715065542594
1940000,482501,0.050000000000000044,0.0018637232715263963,0.88,0.084,0.796,12.694,2,85.92461239814261
1950000,485001,0.050000000000000044,0.0016621791291981936,0.928,0.058,0.87,11.042,2,85.88998393066673
1960000,487501,0.050000000000000044,0.003029490355402231,0.9,0.084,0.816,12.326,2,85.84916237027717
1970000,490001,0.050000000000000044,0.018810249865055084,0.884,0.094,0.79,11.046,2,85.8284921493719
1980000,492501,0.050000000000000044,0.003057317342609167,0.89,0.08,0.81,12.054,2,85.79387862101879
1990000,495001,0.050000000000000044,0.0020393356680870056,0.89,0.086,0.804,11.444,2,85.75522880604804
2000000,497501,0.050000000000000044,0.008527463302016258,0.914,0.072,0.842,11.07,2,85.72220061026874
2010000,500001,0.050000000000000044,0.0027278768830001354,0.896,0.076,0.82,10.824,2,85.70654171114569
2020000,502501,0.050000000000000044,0.011923307552933693,0.9,0.076,0.824,10.574,2,85.6720256837697
2030000,505001,0.050000000000000044,0.004555058665573597,0.894,0.074,0.82,11.776,2,85.63252102855503
2040000,507501,0.050000000000000044,0.0029374873265624046,0.92,0.064,0.856,11.686,2,85.5400283521026
2050000,510001,0.050000000000000044,0.0028612599708139896,0.91,0.064,0.846,11.506,2,85.49671149950835
2060000,512501,0.050000000000000044,0.0034339502453804016,0.9,0.08,0.82,10.88,2,85.46226741246679
2070000,515001,0.050000000000000044,0.0029902008827775717,0.904,0.074,0.83,11.026,2,85.43738018782963
2080000,517501,0.050000000000000044,0.0033372961916029453,0.914,0.064,0.85,11.462,2,85.41130140602819
2090000,520001,0.050000000000000044,0.0022898365277796984,0.89,0.082,0.808,11.488,2,85.37291024869438
2100000,522501,0.050000000000000044,0.010843801312148571,0.898,0.088,0.81,11.778,2,85.32839390861481
2110000,525001,0.050000000000000044,0.008602339774370193,0.904,0.078,0.826,10.844,2,85.31616153365364
2120000,527501,0.050000000000000044,0.00823080912232399,0.882,0.084,0.798,11.684,2,85.28276775142444
2130000,530001,0.050000000000000044,0.004342954605817795,0.916,0.066,0.85,10.588,2,85.25571120330675
2140000,532501,0.050000000000000044,0.002474358305335045,0.902,0.07,0.832,11.012,2,85.23683026213521
2150000,535001,0.050000000000000044,0.012044602073729038,0.908,0.076,0.832,10.074,2,85.22413417184835
2160000,537501,0.050000000000000044,0.02124251425266266,0.9,0.078,0.822,11.932,2,85.190988000263
2170000,540001,0.050000000000000044,0.0040206764824688435,0.926,0.058,0.868,11.01,2,85.18108274406839
2180000,542501,0.050000000000000044,0.011027387343347073,0.892,0.076,0.816,11.404,2,85.16634781470577
2190000,545001,0.050000000000000044,0.00320087349973619,0.902,0.07,0.832,12.278,2,85.14325472179604
2200000,547501,0.050000000000000044,0.0024067219346761703,0.88,0.092,0.788,11.196,2,85.13005850766594
