num_steps,num_updates,epsilon,loss,success_rate,violation_rate,mean_return,mean_steps,curriculum_stage,sps
460000,112501,0.563,0.0029340609908103943,0.69,0.292,0.398,15.9,0,87.79489413649328
470000,115001,0.5535000000000001,0.004947873298078775,0.652,0.33,0.322,16.188,0,87.86232425521733
480000,117501,0.544,0.005372791551053524,0.714,0.264,0.45,16.334,0,87.92047612501703
490000,120001,0.5345,0.0026480203960090876,0.678,0.306,0.372,16.072,0,87.89636316076712
500000,122501,0.525,0.003815760836005211,0.726,0.252,0.474,15.25,0,87.95686056115015
510000,125001,0.5155000000000001,0.004810153506696224,0.714,0.274,0.44,14.544,0,87.98330375467731
520000,127501,0.506,0.005998112261295319,0.742,0.25,0.492,13.694,0,87.99383087790068
530000,130001,0.49650000000000005,0.003818667959421873,0.782,0.2,0.582,14.784,0,88.0218324038873
540000,132501,0.487,0.0015976736322045326,0.738,0.248,0.49,14.278,0,88.01933629347495
550000,135001,0.47750000000000004,0.002851409837603569,0.744,0.248,0.496,13.352,0,88.01893453673881
560000,137501,0.46799999999999997,0.004234719090163708,0.718,0.262,0.456,15.236,0,88.01494950362853
570000,140001,0.4585,0.002733883447945118,0.764,0.22,0.544,13.31,0,88.00104595902839
580000,142501,0.44900000000000007,0.0030160723254084587,0.776,0.212,0.564,12.704,0,88.05785267473661
590000,145001,0.4395,0.0028700395487248898,0.836,0.158,0.678,12.896,0,88.03765768677653
600000,147501,0.43000000000000005,0.0024230838753283024,0.792,0.188,0.604,13.62,0,88.06243624848801
610000,150001,0.4205,0.003293686779215932,0.784,0.198,0.586,12.008,0,88.10752705114596
620000,152501,0.41100000000000003,0.0022029292304068804,0.816,0.166,0.65,12.74,0,88.14511904158613
630000,155001,0.4015000000000001,0.003097160253673792,0.828,0.164,0.664,12.364,0,88.18924697297928
640000,157501,0.392,0.005807485431432724,0.808,0.176,0.632,12.184,0,88.21292399645581
650000,160001,0.38250000000000006,0.0029379003681242466,0.82,0.166,0.654,11.272,0,88.24129268916619
660000,162501,0.373,0.003997066058218479,0.846,0.142,0.704,11.228,0,88.2846724293768
670000,165001,0.36350000000000005,0.003381015732884407,0.872,0.12,0.752,10.81,0,88.31234283621806
680000,167501,0.354,0.004891287535429001,0.84,0.144,0.696,11.586,0,88.29725915998964
690000,170001,0.34450000000000003,0.002879740670323372,0.864,0.132,0.732,10.11,0,88.28037060541116
700000,172501,0.3350000000000001,0.0023132949136197567,0.874,0.118,0.756,10.302,0,88.27282608486138
710000,175001,0.3255,0.003467797301709652,0.866,0.132,0.734,10.644,0,88.22752016291736
720000,177501,0.31600000000000006,0.005225805100053549,0.852,0.136,0.716,11.444,0,88.15120458741055
730000,180001,0.3065,0.003369466168805957,0.898,0.096,0.802,10.136,0,88.07393144547233
740000,182501,0.29700000000000004,0.003286178922280669,0.868,0.124,0.744,9.724,0,87.99051009239699
750000,185001,0.2875000000000001,0.0033693606965243816,0.906,0.086,0.82,9.714,0,87.93642254995719
760000,187501,0.278,0.004231719765812159,0.868,0.112,0.756,10.202,0,87.88870881419665
770000,190001,0.26850000000000007,0.0020446940325200558,0.916,0.07,0.846,10.166,0,87.81766150514655
780000,192501,0.259,0.0018126533832401037,0.902,0.08,0.822,10.208,0,87.76145054496844
790000,195001,0.24950000000000006,0.001974854152649641,0.918,0.074,0.844,10.008,0,87.71135942743919
800000,197501,0.24,0.003188151866197586,0.924,0.064,0.86,9.692,0,87.63833433264412
810000,200001,0.23050000000000004,0.004217892419546843,0.918,0.07,0.848,9.488,0,87.5656406807931
820000,202501,0.22100000000000009,0.0025428899098187685,0.924,0.064,0.86,9.714,0,87.52113090911345
830000,205001,0.21150000000000002,0.0021212403662502766,0.9,0.092,0.808,9.23,0,87.48945986584569
840000,207501,0.20200000000000007,0.0025078090839087963,0.93,0.058,0.872,8.986,0,87.44426318289717
850000,210001,0.1925,0.0021050572395324707,0.908,0.076,0.832,9.622,0,87.38894332530143
860000,212501,0.18300000000000005,0.0028133271262049675,0.926,0.062,0.864,9.81,0,87.42773120063063
870000,215001,0.1735,0.0028599915094673634,0.936,0.052,0.884,8.5,0,87.45357013094932
880000,217501,0.16400000000000003,0.002410647226497531,0.938,0.048,0.89,8.37,0,87.47925208681994
890000,220001,0.15450000000000008,0.0029698102734982967,0.942,0.052,0.89,8.316,0,87.51487371107889
900000,222501,0.14500000000000002,0.002712544286623597,0.944,0.048,0.896,9.288,0,87.5514852267642
910000,225001,0.13550000000000006,0.004556186497211456,0.946,0.044,0.902,8.596,0,87.5671415498023
920000,227501,0.126,0.0026121826376765966,0.952,0.034,0.918,8.526,0,87.58380929806923
930000,230001,0.11650000000000005,0.0028950406704097986,0.946,0.046,0.9,7.876,0,87.60243720053049
940000,232501,0.1070000000000001,0.004109842237085104,0.966,0.018,0.948,8.264,0,87.61133570501171
950000,235001,0.09750000000000003,0.0034291851334273815,0.948,0.04,0.908,7.282,0,87.58550387837539
960000,237501,0.08800000000000008,0.0017835383769124746,0.948,0.032,0.916,7.918,0,87.61446441619748
970000,240001,0.07850000000000001,0.0015808421885594726,0.962,0.024,0.938,7.128,0,87.64552841499828
980000,242501,0.06900000000000006,0.001832922687754035,0.966,0.016,0.95,8.668,0,87.66228238340936
990000,245001,0.0595,0.001971751917153597,0.962,0.018,0.944,6.696,0,87.67357383785419
1000000,247501,0.050000000000000044,0.002023449633270502,0.968,0.016,0.952,7.538,0,87.71736407259314
1010000,250001,0.050000000000000044,0.002419013064354658,0.968,0.012,0.956,7.31,0,87.74474304425416
1020000,252501,0.050000000000000044,0.001953687984496355,0.958,0.018,0.94,7.702,0,87.7682398295369
1030000,255001,0.050000000000000044,0.0019360339501872659,0.976,0.006,0.97,7.284,0,87.77146356510212
1040000,257501,0.050000000000000044,0.0032997815869748592,0.972,0.012,0.96,6.772,0,87.75641294759501
1050000,260001,0.050000000000000044,0.001779046026058495,0.96,0.016,0.944,7.806,0,87.78159888211471
1060000,262501,0.050000000000000044,0.0022007147781550884,0.972,0.012,0.96,6.49,0,87.8220081055528
1070000,265001,0.050000000000000044,0.001813999842852354,0.962,0.01,0.952,6.764,0,87.83897223056758
1080000,267501,0.050000000000000044,0.004252905026078224,0.96,0.02,0.94,6.658,0,87.86993418031398
1090000,270001,0.050000000000000044,0.00333937956020236,0.98,0.006,0.974,6.114,0,87.87585546577999
1100000,272501,0.050000000000000044,0.002024989575147629,0.978,0.016,0.962,5.7,0,87.88465563881034
1110000,275001,0.050000000000000044,0.001964305527508259,0.972,0.012,0.96,6.944,0,87.8968567573249
1120000,277501,0.050000000000000044,0.001378956949338317,0.972,0.022,0.95,5.706,0,87.91649206734607
1130000,280001,0.050000000000000044,0.0026375926099717617,0.98,0.014,0.966,5.662,0,87.93777500024308
1140000,282501,0.050000000000000044,0.002353413961827755,0.982,0.01,0.972,5.88,0,87.96257612179832
1150000,285001,0.050000000000000044,0.0016764061292633414,0.974,0.01,0.964,6.502,0,87.97952284599239
1160000,287501,0.050000000000000044,0.0023499466478824615,0.97,0.022,0.948,6.41,0,88.01316404527873
1170000,290001,0.050000000000000044,0.0017185421893373132,0.98,0.012,0.968,5.714,0,88.01949367538009
1180000,292501,0.050000000000000044,0.0014137374237179756,0.97,0.02,0.95,6.26,0,88.04134938880303
1190000,295001,0.050000000000000044,0.0019081133650615811,0.98,0.01,0.97,5.796,0,88.06295533877481
1200000,297501,0.050000000000000044,0.003105409210547805,0.974,0.014,0.96,5.606,0,88.08822287537795
1210000,300001,0.050000000000000044,0.0014631880912929773,0.982,0.012,0.97,5.65,1,88.03927409966734
1220000,302501,0.050000000000000044,0.0016041493508964777,0.906,0.068,0.838,7.632,1,88.05783433593174
1230000,305001,0.050000000000000044,0.0016942579532042146,0.908,0.068,0.84,7.12,1,88.08572427910454
1240000,307501,0.050000000000000044,0.0025666276924312115,0.94,0.05,0.89,6.956,1,88.1036788113373
1250000,310001,0.050000000000000044,0.01286923885345459,0.922,0.062,0.86,6.576,1,88.11746032883171
1260000,312501,0.050000000000000044,0.002420363249257207,0.956,0.032,0.924,6.444,1,88.13605213188973
1270000,315001,0.050000000000000044,0.002730045933276415,0.93,0.058,0.872,5.648,1,88.14495090626798
1280000,317501,0.050000000000000044,0.0026690654922276735,0.952,0.036,0.916,5.804,1,88.16522946804037
1290000,320001,0.050000000000000044,0.010874416679143906,0.942,0.056,0.886,5.176,1,88.13533667264711
1300000,322501,0.050000000000000044,0.011888091452419758,0.944,0.04,0.904,6.156,1,88.10074661476143
1310000,325001,0.050000000000000044,0.011880287900567055,0.926,0.064,0.862,6.36,1,88.05916661166125
1320000,327501,0.050000000000000044,0.018356461077928543,0.936,0.05,0.886,6.478,1,88.04425092316374
1330000,330001,0.050000000000000044,0.0025921929627656937,0.942,0.05,0.892,5.992,1,88.00718937200334
1340000,332501,0.050000000000000044,0.0036701972130686045,0.942,0.046,0.896,6.01,1,87.99582788496348
1350000,335001,0.050000000000000044,0.011310434900224209,0.932,0.048,0.884,6.796,1,87.9952323201197
1360000,337501,0.050000000000000044,0.0022444427013397217,0.948,0.042,0.906,5.916,1,88.01100314652062
1370000,340001,0.050000000000000044,0.010312598198652267,0.956,0.034,0.922,5.782,1,88.01589405486025
1380000,342501,0.050000000000000044,0.002642495557665825,0.948,0.04,0.908,5.39,1,88.01952388488039
1390000,345001,0.050000000000000044,0.004583093803375959,0.95,0.03,0.92,6.688,1,88.04458248171855
1400000,347501,0.050000000000000044,0.005473503842949867,0.948,0.032,0.916,6.832,1,88.0504611421663
1410000,350001,0.050000000000000044,0.0029643154703080654,0.964,0.024,0.94,5.462,1,88.05477795740374
1420000,352501,0.050000000000000044,0.004572728183120489,0.94,0.042,0.898,7.248,1,88.07653630245291
1430000,355001,0.050000000000000044,0.004102760460227728,0.956,0.032,0.924,6.258,1,88.09036675463176
1440000,357501,0.050000000000000044,0.005201989784836769,0.934,0.05,0.884,6.282,1,88.10465307866495
1450000,360001,0.050000000000000044,0.005461235996335745,0.926,0.056,0.87,6.644,1,88.10664233420441
1460000,362501,0.050000000000000044,0.002448828425258398,0.954,0.034,0.92,5.908,1,88.12014842454177
1470000,365001,0.050000000000000044,0.011427302844822407,0.958,0.022,0.936,6.334,1,88.12499114578603
1480000,367501,0.050000000000000044,0.002423448022454977,0.958,0.032,0.926,6.176,1,88.14135541294921
1490000,370001,0.050000000000000044,0.012559509836137295,0.968,0.03,0.938,5.172,1,88.15188273251819
1500000,372501,0.050000000000000044,0.0030083609744906425,0.964,0.02,0.944,6.236,1,88.17226258876067
1510000,375001,0.050000000000000044,0.01495227962732315,0.942,0.044,0.898,6.508,1,88.19447606707742
1520000,377501,0.050000000000000044,0.004553135484457016,0.956,0.042,0.914,5.646,1,88.19361050080342
1530000,380001,0.050000000000000044,0.00346922455355525,0.954,0.034,0.92,5.308,1,88.19838574576984
1540000,382501,0.050000000000000044,0.010916315950453281,0.956,0.028,0.928,6.53,1,88.2070861998358
1550000,385001,0.050000000000000044,0.01044105738401413,0.95,0.036,0.914,5.622,1,88.19815372609649
1560000,387501,0.050000000000000044,0.00189548812340945,0.962,0.032,0.93,5.968,1,88.20575465891477
1570000,390001,0.050000000000000044,0.0040274206548929214,0.956,0.038,0.918,6.006,1,88.2139846214667
1580000,392501,0.050000000000000044,0.002025183755904436,0.964,0.028,0.936,5.218,1,88.22107131923487
1590000,395001,0.050000000000000044,0.019523119553923607,0.944,0.044,0.9,6.258,1,88.23084923636523
1600000,397501,0.050000000000000044,0.002092513255774975,0.966,0.016,0.95,5.454,1,88.23235312283381
1610000,400001,0.050000000000000044,0.003025781363248825,0.956,0.03,0.926,6.302,1,88.24913516998555
1620000,402501,0.050000000000000044,0.013107966631650925,0.966,0.028,0.938,5.662,1,88.25015574897299
1630000,405001,0.050000000000000044,0.0026575408410280943,0.958,0.032,0.926,5.748,1,88.26379762028081
1640000,407501,0.050000000000000044,0.003394514322280884,0.954,0.022,0.932,6.976,1,88.28075984991852
1650000,410001,0.050000000000000044,0.003084266558289528,0.96,0.03,0.93,5.67,1,88.28246921971386
1660000,412501,0.050000000000000044,0.004179288633167744,0.948,0.038,0.91,5.624,1,88.30655121970184
1670000,415001,0.050000000000000044,0.0018998890882357955,0.936,0.052,0.884,5.768,1,88.30592488453254
1680000,417501,0.050000000000000044,0.004079901613295078,0.966,0.024,0.942,5.532,1,88.30512189180207
1690000,420001,0.050000000000000044,0.0238087996840477,0.958,0.026,0.932,6.082,1,88.2782411492391
1700000,422501,0.050000000000000044,0.01282065361738205,0.954,0.034,0.92,6.004,1,88.2583016006327
1710000,425001,0.050000000000000044,0.0020317500457167625,0.966,0.024,0.942,5.068,1,88.26076405412488
1720000,427501,0.050000000000000044,0.0018792935879901052,0.96,0.03,0.93,5.866,1,88.2549728090096
1730000,430001,0.050000000000000044,0.005335664376616478,0.98,0.02,0.96,4.59,1,88.22897374228869
1740000,432501,0.050000000000000044,0.0025570718571543694,0.968,0.022,0.946,4.84,1,88.20393269537506
1750000,435001,0.050000000000000044,0.0021761558018624783,0.966,0.026,0.94,5.842,1,88.1596859299985
1760000,437501,0.050000000000000044,0.00204934598878026,0.962,0.026,0.936,6.054,1,88.1375168019106
1770000,440001,0.050000000000000044,0.003981603309512138,0.972,0.012,0.96,6.224,1,88.1036665371395
1780000,442501,0.050000000000000044,0.0027338298968970776,0.97,0.028,0.942,5.042,1,88.07489713920191
1790000,445001,0.050000000000000044,0.0017157192341983318,0.966,0.02,0.946,6.832,1,88.039459441536
1800000,447501,0.050000000000000044,0.002066429005935788,0.952,0.038,0.914,4.718,1,88.0172390206367
1810000,450001,0.050000000000000044,0.0027542640455067158,0.958,0.032,0.926,5.558,1,87.97757766833692
1820000,452501,0.050000000000000044,0.012041252106428146,0.952,0.04,0.912,5.324,1,87.96695481421916
1830000,455001,0.050000000000000044,0.01227759663015604,0.962,0.024,0.938,5.382,1,87.9695435238115
1840000,457501,0.050000000000000044,0.0024099675938487053,0.956,0.034,0.922,5.644,1,87.97923678685947
1850000,460001,0.050000000000000044,0.004901169799268246,0.956,0.028,0.928,6.58,1,87.9856738112338
1860000,462501,0.050000000000000044,0.013014068827033043,0.98,0.016,0.964,5.342,1,87.9962428087205
1870000,465001,0.050000000000000044,0.0067824386060237885,0.968,0.024,0.944,4.632,1,88.0111915795964
1880000,467501,0.050000000000000044,0.013732737861573696,0.966,0.018,0.948,6.036,1,88.0142443015152
1890000,470001,0.050000000000000044,0.002250639023259282,0.968,0.024,0.944,5.77,1,88.02591441703204
1900000,472501,0.050000000000000044,0.002002160996198654,0.972,0.02,0.952,5.092,1,88.03533549356618
1910000,475001,0.050000000000000044,0.01242117304354906,0.954,0.042,0.912,5.386,1,88.04318909935301
1920000,477501,0.050000000000000044,0.0034912745468318462,0.948,0.038,0.91,5.62,1,88.0556474016157
1930000,480001,0.050000000000000044,0.013805827125906944,0.95,0.04,0.91,5.452,1,88.05517548675448
1940000,482501,0.050000000000000044,0.006494032684713602,0.958,0.028,0.93,6.34,1,88.06471166953774
1950000,485001,0.050000000000000044,0.002519478090107441,0.96,0.034,0.926,5.164,1,88.07091322985082
1960000,487501,0.050000000000000044,0.003450663760304451,0.966,0.028,0.938,5.434,1,88.0776876217566
1970000,490001,0.050000000000000044,0.002214010339230299,0.966,0.03,0.936,5.33,1,88.0866767104344
1980000,492501,0.050000000000000044,0.005458348896354437,0.942,0.042,0.9,5.664,1,88.09961231183318
1990000,495001,0.050000000000000044,0.005580825265496969,0.974,0.02,0.954,5.42,1,88.11149058871831
